Référence;Désignation;Sous catégorie;Fabriquant ;commentaire ;Prix d'achat;Fournisseur
101994;Lame de scie sabre SP 15 10 metal - Lot de 50;HILTI;HILTI;ref fab2179710;314;LA PLATEFORME DU BÂTIMENT SIEGE
101991;Disque à tronç. 300/20 SP universel;HILTI;HILTI;ref fab2165451;182;LA PLATEFORME DU BÂTIMENT SIEGE
101304;Mèche hélicoïdale HSS-R 14.0x160mm;HILTI;HILTI;ref fab2170687;10,7;LA PLATEFORME DU BÂTIMENT SIEGE
101303;Mèche hélicoïdale HSS-R 13.0x151mm MP5;HILTI;HILTI;ref fab2170686;47,05;LA PLATEFORME DU BÂTIMENT SIEGE
101302;Mèche hélicoïdale HSS-R 12.5x151mm MP5;HILTI;HILTI;ref fab2170685;45,2;LA PLATEFORME DU BÂTIMENT SIEGE
101301;Mèche hélicoïdale HSS-R 12.0x151mm MP5;HILTI;HILTI;ref fab2170684;42,95;LA PLATEFORME DU BÂTIMENT SIEGE
101103;X-Fût BI 132/430-X;HILTI;HILTI;ref fab2175381;379;LA PLATEFORME DU BÂTIMENT SIEGE
101070;Couronne BL 132/430-X SPX-H;HILTI;HILTI;ref fab2176473;479;LA PLATEFORME DU BÂTIMENT SIEGE
101086;X-Ring 132 SPX-H;HILTI;HILTI;ref fab2113320;198;LA PLATEFORME DU BÂTIMENT SIEGE
101087;X-Fût B 82/430-X;HILTI;HILTI;ref fab2139630;173;LA PLATEFORME DU BÂTIMENT SIEGE
101088;X-Fût B 102/430-X;HILTI;HILTI;ref fab2139633;218;LA PLATEFORME DU BÂTIMENT SIEGE
101089;X-Fût B 112/430-X;HILTI;HILTI;ref fab2139635;238;LA PLATEFORME DU BÂTIMENT SIEGE
101090;X-Fût B 122/430-X;HILTI;HILTI;ref fab2139636;260;LA PLATEFORME DU BÂTIMENT SIEGE
102009;Montant de perceuse DD-ST 160 SFL;HILTI;HILTI;ref fab2203157;678,99;LA PLATEFORME DU BÂTIMENT SIEGE
101091;X-Fût B 132/430-X;HILTI;HILTI;ref fab2139637;281;LA PLATEFORME DU BÂTIMENT SIEGE
101092;Couronne B 82/450 SP-H;HILTI;HILTI;ref fab2158263;204;LA PLATEFORME DU BÂTIMENT SIEGE
101093;Couronne B 102/450 SP-H;HILTI;HILTI;ref fab2158266;256;LA PLATEFORME DU BÂTIMENT SIEGE
101099;X-Ring 132 SPX-L;HILTI;HILTI;ref fab2159254;198;LA PLATEFORME DU BÂTIMENT SIEGE
101094;Couronne B 122/450 SP-H;HILTI;HILTI;ref fab2158269;307;LA PLATEFORME DU BÂTIMENT SIEGE
101098;X-Ring 112 SPX-L;HILTI;HILTI;ref fab2159252;168;LA PLATEFORME DU BÂTIMENT SIEGE
101069;Couronne BL 112/430-X SPX-H;HILTI;HILTI;ref fab2176471;407;LA PLATEFORME DU BÂTIMENT SIEGE
101068;Couronne BL 102/430-X SPX-H;HILTI;HILTI;ref fab2176469;372;LA PLATEFORME DU BÂTIMENT SIEGE
101095;Couronne B 132/450 SP-H;HILTI;HILTI;ref fab2158270;331;LA PLATEFORME DU BÂTIMENT SIEGE
102008;Montant de perceuse DD-ST 160 CTL;HILTI;HILTI;ref fab2203156;1699;LA PLATEFORME DU BÂTIMENT SIEGE
101067;Couronne BL 82/430-X SPX-H;HILTI;HILTI;ref fab2176466;296;LA PLATEFORME DU BÂTIMENT SIEGE
101097;X-Ring 102 SPX-L;HILTI;HILTI;ref fab2159250;152;LA PLATEFORME DU BÂTIMENT SIEGE
102007;Montant de perceuse DD-ST 150-U CTL;HILTI;HILTI;ref fab2203155;1677,99;LA PLATEFORME DU BÂTIMENT SIEGE
101063;Couronne BI 82/430-X SPX-L;HILTI;HILTI;ref fab2175658;296;LA PLATEFORME DU BÂTIMENT SIEGE
102006;Clou pour béton X-C 37 P8 S23 T;HILTI;HILTI;ref fab2091402;544;LA PLATEFORME DU BÂTIMENT SIEGE
101308;Mèche hélicoïdale HSS-R 18.0x191mm;HILTI;HILTI;ref fab2170691;17,7;LA PLATEFORME DU BÂTIMENT SIEGE
101300;Mèche hélicoïdale HSS-R 11.5x142mm MP5;HILTI;HILTI;ref fab2170683;41,15;LA PLATEFORME DU BÂTIMENT SIEGE
101332;Machoires de pressage NPR PM TH 32;HILTI;HILTI;ref fab2163329;295;LA PLATEFORME DU BÂTIMENT SIEGE
74595;LAME SCIE CIRC. SCB WS FT 160X20Z14;HILTI;HILTI;ref fab2037818;206;LA PLATEFORME DU BÂTIMENT SIEGE
75788;LAME METAL SCIE SABRE ETAU HILTI 230;HILTI;HILTI;ref fab2099393;88;LA PLATEFORME DU BÂTIMENT SIEGE
71736;VIS ANCRAGE HILT HUS-P 6x40/5 (100);HILTI;HILTI;ref fab416745;76,6;LA PLATEFORME DU BÂTIMENT SIEGE
75772;MECHE DIAMANT VISSEUSE HILTI POUR KIT CARRELAGE DD-BH 12/40 AT;HILTI;HILTI;ref fab2107351;74,7;LA PLATEFORME DU BÂTIMENT SIEGE
75744;HILTI SET D'ACCESSOIRES DD M12 L;HILTI;HILTI;ref fab409279;531;LA PLATEFORME DU BÂTIMENT SIEGE
75796;VIS PLÂTRE HILTI S-DD03Z 4,2X13;HILTI;HILTI;ref fab386638;85,8;LA PLATEFORME DU BÂTIMENT SIEGE
75745;HILTI SET DE NETTOYAGE GX 90-WF EMBALLÉ;HILTI;HILTI;ref fab2018131;88,2;LA PLATEFORME DU BÂTIMENT SIEGE
73442;VISSEUSE A CHOC HILTI SANS FIL SID 14-A COFFRET;HILTI;HILTI;ref fab2005996;359;LA PLATEFORME DU BÂTIMENT SIEGE
75753;HILTI MÈCHE DE FORAGE TE-CX 26/48, 1 -18;HILTI;HILTI;ref fab421980;216;LA PLATEFORME DU BÂTIMENT SIEGE
73475;SCIE SAB.PEND.HILTI WSR1400PE230V;HILTI;HILTI;ref fab304549;2315,98;LA PLATEFORME DU BÂTIMENT SIEGE
75748;HILTI PORTE-EMBOUT S-BH QC 50/2;HILTI;HILTI;ref fab2039217;58,6;LA PLATEFORME DU BÂTIMENT SIEGE
73848;KIT LASER MULTILIGNES HILTI PM 4-M COFFRET + TREPIED;HILTI;HILTI;ref fab3511125;938,99;LA PLATEFORME DU BÂTIMENT SIEGE
73844;DISQUE A TRONCONNER HILTI AC-D 230 USP 2.0MM;HILTI;HILTI;ref fab277251;166;LA PLATEFORME DU BÂTIMENT SIEGE
73841;FLEXIBLE DASPIRATION HILTI 36X4.65M;HILTI;HILTI;ref fab203867;239;LA PLATEFORME DU BÂTIMENT SIEGE
73835;MASTIQ.COU. FEU ACR HILTI CFS-S ACR;HILTI;HILTI;ref fab435862;16,1;LA PLATEFORME DU BÂTIMENT SIEGE
75750;HILTI MÈCHE DE FORAGE TE-CX 15/27;HILTI;HILTI;ref fab409212;60,2;LA PLATEFORME DU BÂTIMENT SIEGE
73826;ASPIRATEUR UNIVERSEL VC 40-U-Y 230V;HILTI;HILTI;ref fab2044384;2198;LA PLATEFORME DU BÂTIMENT SIEGE
75752;HILTI MÈCHE DE FORAGE TE-CX 18/32;HILTI;HILTI;ref fab421960;174;LA PLATEFORME DU BÂTIMENT SIEGE
75749;HILTI PORTE-EMBOUT S-BH QC 75/3  SDS;HILTI;HILTI;ref fab2039218;99,3;LA PLATEFORME DU BÂTIMENT SIEGE
73461;SCIE SABRE HILTI S/FIL WSR 36-A COF;HILTI;HILTI;ref fab213996;963,99;LA PLATEFORME DU BÂTIMENT SIEGE
74679;FUT SEUL POUR X-RING HILTI DIAMETRE 182/430 CONNEXION BI+;HILTI;HILTI;ref fab2088660;538;LA PLATEFORME DU BÂTIMENT SIEGE
73834;TIGE ANCRA. HILTI HIT-V-5.8 M16X200;HILTI;HILTI;ref fab387065;43,7;LA PLATEFORME DU BÂTIMENT SIEGE
75747;HILTI PORTE-EMBOUT S-BH M 50/2;HILTI;HILTI;ref fab2038758;64,7;LA PLATEFORME DU BÂTIMENT SIEGE
74596;LAME SCIE CIRC. SCB WS FT 190X30Z14;HILTI;HILTI;ref fab2037957;243;LA PLATEFORME DU BÂTIMENT SIEGE
73833;VIS HILTI S-DS01B 3.5X25 M (180000);HILTI;HILTI;ref fab2010751;2489;LA PLATEFORME DU BÂTIMENT SIEGE
76771;Mèche spirale bois HEX Hilti 22 x 400 / 460;HILTI;HILTI;ref fab2128501;84,9;LA PLATEFORME DU BÂTIMENT SIEGE
75393;Cheville à frapper Hilti HPS-1 6/15x40 (x1350);HILTI;HILTI;ref fab247852;353,7;LA PLATEFORME DU BÂTIMENT SIEGE
73151;MEULEUSE D'ANGLE HILTI DAG 125-SE 230V BOITE;HILTI;HILTI;ref fab382590;581,99;LA PLATEFORME DU BÂTIMENT SIEGE
73167;KIT LASER MULTILIGNE HILTI PM 4-M COFFRET + ADAPTEUR & TREPIED + CAPTR;HILTI;HILTI;ref fab2065572;1255;LA PLATEFORME DU BÂTIMENT SIEGE
73169;COURONNE DE FORAGE HILTI TE-Y-BK 100/550;HILTI;HILTI;ref fab2006313;692,99;LA PLATEFORME DU BÂTIMENT SIEGE
72957;POMPE SOUFFLANTE DE NETTOYAGE HILTI;HILTI;HILTI;ref fab60579;77,4;LA PLATEFORME DU BÂTIMENT SIEGE
76777;Mèche spirale bois HEX Hilti 32 x 255 / 320;HILTI;HILTI;ref fab2128507;67,7;LA PLATEFORME DU BÂTIMENT SIEGE
76776;Mèche spirale bois HEX Hilti 30 x 255 / 320;HILTI;HILTI;ref fab2128506;62,9;LA PLATEFORME DU BÂTIMENT SIEGE
76775;Mèche spirale bois HEX Hilti 28 x 255 / 320;HILTI;HILTI;ref fab2128505;59,2;LA PLATEFORME DU BÂTIMENT SIEGE
76774;Mèche spirale bois HEX Hilti 26 x 255 / 320;HILTI;HILTI;ref fab2128504;55,5;LA PLATEFORME DU BÂTIMENT SIEGE
73146;MECHE DE FORAGE BETON HILTI TE-YX 28/92 SDS MAX;HILTI;HILTI;ref fab293236;479;LA PLATEFORME DU BÂTIMENT SIEGE
76772;Mèche spirale bois HEX Hilti 24 x 400 / 460;HILTI;HILTI;ref fab2128502;86,6;LA PLATEFORME DU BÂTIMENT SIEGE
73143;BOULONNEUSE A CHOC HILTI SANS FIL SIW 22-A 1/2  COFFRET;HILTI;HILTI;ref fab2006081;459;LA PLATEFORME DU BÂTIMENT SIEGE
76770;Mèche spirale bois HEX Hilti 22 x 255 / 320;HILTI;HILTI;ref fab2128500;40;LA PLATEFORME DU BÂTIMENT SIEGE
76769;Mèche spirale bois HEX Hilti 20 x 400 / 460;HILTI;HILTI;ref fab2128499;80,1;LA PLATEFORME DU BÂTIMENT SIEGE
76748;Tap bit HSS Hilti TB M3;HILTI;HILTI;ref fab2112979;23,5;LA PLATEFORME DU BÂTIMENT SIEGE
73044;KIT LASERMETRE HILTI PD 5 PAR 4;HILTI;HILTI;ref fab2017686;1068;LA PLATEFORME DU BÂTIMENT SIEGE
76750;Tap bit HSS Hilti TB M5;HILTI;HILTI;ref fab2113241;23,7;LA PLATEFORME DU BÂTIMENT SIEGE
76751;Tap bit HSS Hilti TB M6;HILTI;HILTI;ref fab2113242;24,5;LA PLATEFORME DU BÂTIMENT SIEGE
76752;Tap bit HSS Hilti TB M8;HILTI;HILTI;ref fab2113243;30,6;LA PLATEFORME DU BÂTIMENT SIEGE
75388;Cheville à frapper Hilti HPS-1 5/0x20 (x3000);HILTI;HILTI;ref fab332165;393;LA PLATEFORME DU BÂTIMENT SIEGE
75392;Cheville à frapper Hilti HPS-1 5/10x30 (x2400);HILTI;HILTI;ref fab248132;333,6;LA PLATEFORME DU BÂTIMENT SIEGE
76773;Mèche spirale bois HEX Hilti 26 x 160 / 235;HILTI;HILTI;ref fab2128503;52,5;LA PLATEFORME DU BÂTIMENT SIEGE
76740;Fraise conique Hilti HSS CS M5(D 10.4);HILTI;HILTI;ref fab2075998;29,7;LA PLATEFORME DU BÂTIMENT SIEGE
74675;FUT SEUL POUR X-RING HILTI DIAMETRE 132/430 CONNEXION BI+;HILTI;HILTI;ref fab2088656;391;LA PLATEFORME DU BÂTIMENT SIEGE
73040;BOITE EN PLASTIQUE HILTI RANGEMENT;HILTI;HILTI;ref fab2017052;9,44;LA PLATEFORME DU BÂTIMENT SIEGE
74600;CABLE DETACHABLE HILTI TE1000 5M;HILTI;HILTI;ref fab2078533;133;LA PLATEFORME DU BÂTIMENT SIEGE
76735;Fraise conique Hilti HSS CS M4 (D 8.3);HILTI;HILTI;ref fab2074626;28,2;LA PLATEFORME DU BÂTIMENT SIEGE
73048;TIGE FILETTE HILTI AM6X1000 ZINGUE;HILTI;HILTI;ref fab339792;22;LA PLATEFORME DU BÂTIMENT SIEGE
76736;Fraise conique Hilti HSS CS M6 (D 12.4);HILTI;HILTI;ref fab2074627;32,9;LA PLATEFORME DU BÂTIMENT SIEGE
76734;Fraise conique Hilti HSS CS M3 (D 6.3);HILTI;HILTI;ref fab2074625;26,3;LA PLATEFORME DU BÂTIMENT SIEGE
76737;Fraise conique Hilti HSS CS M8 (D 16.5);HILTI;HILTI;ref fab2074628;49,1;LA PLATEFORME DU BÂTIMENT SIEGE
76738;Fraise conique Hilti HSS CS M10 (D 20.5);HILTI;HILTI;ref fab2074629;65,7;LA PLATEFORME DU BÂTIMENT SIEGE
73150;FIXATION ISOLATION HILTI XI-FV 120;HILTI;HILTI;ref fab376490;171;LA PLATEFORME DU BÂTIMENT SIEGE
73102;BURINEUR TE 300-AVR 230 COFFRET + BURIN POINTU + MANDRIN TE-T KLICK;HILTI;HILTI;ref fab386053;1503,98;LA PLATEFORME DU BÂTIMENT SIEGE
76749;Tap bit HSS Hilti TB M4;HILTI;HILTI;ref fab2113240;23,5;LA PLATEFORME DU BÂTIMENT SIEGE
76741;DCD Capuchon antipoussière pour machine Hilti;HILTI;HILTI;ref fab2090706;61,4;LA PLATEFORME DU BÂTIMENT SIEGE
73107;KIT HIT-HY 200-A 20 CARTOUCHES 500ML + 40 MELANGEURS + 20 EMBOUTS;HILTI;HILTI;ref fab2046741;1299,99;LA PLATEFORME DU BÂTIMENT SIEGE
73110;POMPE A VIDE HILTI DD VP-U 230V;HILTI;HILTI;ref fab408458;2564,99;LA PLATEFORME DU BÂTIMENT SIEGE
73111;BURINEUR HILTI TE 3000-AVR 230V;HILTI;HILTI;ref fab2033099;5363,94;LA PLATEFORME DU BÂTIMENT SIEGE
73112;CAROTTEUSE AU DIAMANT HILTI DD 500 BL 400V + 1 MANDRIN DD-C-BL;HILTI;HILTI;ref fab2087267;10235,88;LA PLATEFORME DU BÂTIMENT SIEGE
73113;CAROTTEUSE AU DIAMANT HILTI DD 350 BL 230V + 1 MANDRIN DD-C-BL;HILTI;HILTI;ref fab2087381;7985,91;LA PLATEFORME DU BÂTIMENT SIEGE
73124;RALLONGE DE MECHE-COURONNE HILTI DD-BI-ET300;HILTI;HILTI;ref fab220929;421;LA PLATEFORME DU BÂTIMENT SIEGE
75539;HILTI TIGE D'ANCRAGE HIT-V-5.8 M8X80;HILTI;HILTI;ref fab387054;48;LA PLATEFORME DU BÂTIMENT SIEGE
75544;HILTI OUTIL DE POSE S-TB HSA M16;HILTI;HILTI;ref fab423777;93,3;LA PLATEFORME DU BÂTIMENT SIEGE
76764;Mèche spirale bois HEX Hilti 16 x 255 / 320;HILTI;HILTI;ref fab2128494;28,2;LA PLATEFORME DU BÂTIMENT SIEGE
76765;Mèche spirale bois HEX Hilti 16 x 400 / 460;HILTI;HILTI;ref fab2128495;62,9;LA PLATEFORME DU BÂTIMENT SIEGE
76766;Mèche spirale bois HEX Hilti 18 x 255 / 320;HILTI;HILTI;ref fab2128496;29,5;LA PLATEFORME DU BÂTIMENT SIEGE
74601;CABLE DETACHABLE HILTI TE1000 10M;HILTI;HILTI;ref fab2080924;122,49;LA PLATEFORME DU BÂTIMENT SIEGE
74636;COLLIER DE SERRAGE POUR TUBE IRO HILTI ECT-B 750 X 7,5;HILTI;HILTI;ref fab2061246;54,1;LA PLATEFORME DU BÂTIMENT SIEGE
74670;FUT SEUL POUR X-RING HILTI DIAMETRE 92/430 CONNEXION BI+;HILTI;HILTI;ref fab2088652;273;LA PLATEFORME DU BÂTIMENT SIEGE
74690;FUT SEUL POUR X-RING HILTI DIAMETRE 87/320 CONNEXION BI+;HILTI;HILTI;ref fab2096528;245;LA PLATEFORME DU BÂTIMENT SIEGE
73744;LAME SCIE MUR HILTI DS-BT 700/CH-5E;HILTI;HILTI;ref fab273614;1766;LA PLATEFORME DU BÂTIMENT SIEGE
74678;FUT SEUL POUR X-RING HILTI DIAMETRE 162/430 CONNEXION BI+;HILTI;HILTI;ref fab2088659;480;LA PLATEFORME DU BÂTIMENT SIEGE
74673;FUT SEUL POUR X-RING HILTI DIAMETRE 112/430 CONNEXION BI+;HILTI;HILTI;ref fab2088654;330;LA PLATEFORME DU BÂTIMENT SIEGE
74671;FUT SEUL POUR X-RING HILTI DIAMETRE 102/430 CONNEXION BI+;HILTI;HILTI;ref fab2088653;306;LA PLATEFORME DU BÂTIMENT SIEGE
73321;BOITE EMB. HILTI S-BSC PH25/1 T(7);HILTI;HILTI;ref fab2038638;78;LA PLATEFORME DU BÂTIMENT SIEGE
74668;FUT SEUL POUR X-RING HILTI DIAMETRE 82/430 CONNEXION BI+;HILTI;HILTI;ref fab2088650;242;LA PLATEFORME DU BÂTIMENT SIEGE
74664;FUT SEUL POUR X-RING HILTI DIAMETRE 62/430 CONNEXION BI+;HILTI;HILTI;ref fab2088556;184;LA PLATEFORME DU BÂTIMENT SIEGE
75510;CEINTURE PORTE OUTILS HILTI;HILTI;HILTI;ref fab2112612;110;LA PLATEFORME DU BÂTIMENT SIEGE
75462;COLLIER D'ATTACHE CABLES HILTI ECT-B 180X7.5;HILTI;HILTI;ref fab2061242;11,7;LA PLATEFORME DU BÂTIMENT SIEGE
76755;Tap bit HSS Hilti TB M3-M12 jeu;HILTI;HILTI;ref fab2113248;117;LA PLATEFORME DU BÂTIMENT SIEGE
76754;Tap bit HSS Hilti TB M12;HILTI;HILTI;ref fab2113245;54,8;LA PLATEFORME DU BÂTIMENT SIEGE
76760;Mèche spirale bois HEX Hilti 12 x 255 / 320;HILTI;HILTI;ref fab2128490;23,3;LA PLATEFORME DU BÂTIMENT SIEGE
71576;CONSOLE MQK 41/450 HILTI;HILTI;HILTI;ref fab369610;330,4;LA PLATEFORME DU BÂTIMENT SIEGE
71575;VIS TETE RECT.ANGL.AB HHK 41 M8X40;HILTI;HILTI;ref fab312361;108,5;LA PLATEFORME DU BÂTIMENT SIEGE
67043;PANACHE EMBOUTS HILTI TX;HILTI;HILTI;ref fab2039170;108;LA PLATEFORME DU BÂTIMENT SIEGE
67042;PANACHE EMBOUTS HILTI PZ;HILTI;HILTI;ref fab2038639;78;LA PLATEFORME DU BÂTIMENT SIEGE
67040;SET MÈCHE FORAGE TE-CX MP(4);HILTI;HILTI;ref fab2047741;295;LA PLATEFORME DU BÂTIMENT SIEGE
67045;EMBOUT-TOURNEVIS S-SY PH2 166/6(10);HILTI;HILTI;ref fab2039154;225;LA PLATEFORME DU BÂTIMENT SIEGE
66216;CHEVILLES HSV M16 120 (16);HILTI;HILTI;ref fab2041611;34,72;LA PLATEFORME DU BÂTIMENT SIEGE
68723;LUNETTES DE PROTECTION LASER HILTI;HILTI;HILTI;ref fab2065448;28,01;LA PLATEFORME DU BÂTIMENT SIEGE
66213;CHEVILLES HSV M12 110 (30);HILTI;HILTI;ref fab2041608;29,43;LA PLATEFORME DU BÂTIMENT SIEGE
68721;LUNETTES DE PROTECTION CLAIR HILTI;HILTI;HILTI;ref fab2065445;28,01;LA PLATEFORME DU BÂTIMENT SIEGE
71577;COLLIER LOGEMENT MP-HI 25-31 M8/M1;HILTI;HILTI;ref fab386406;41;LA PLATEFORME DU BÂTIMENT SIEGE
67035;PORTE-CARTOUCHE HILTI HIT-CB 330;HILTI;HILTI;ref fab2007056;24,8;LA PLATEFORME DU BÂTIMENT SIEGE
66203;CHEVILLES ECT B10 6X8 (100);HILTI;HILTI;ref fab409413;8,32;LA PLATEFORME DU BÂTIMENT SIEGE
66201;SCIE SABRE SS FIL WSR 22A (SS ACCU);HILTI;HILTI;ref fab404151;375;LA PLATEFORME DU BÂTIMENT SIEGE
67034;PORTE-CARTOUCHE HILTI HIT-CR 500;HILTI;HILTI;ref fab2007059;30,6;LA PLATEFORME DU BÂTIMENT SIEGE
67033;PORTE-CARTOUCHE HILTI HIT-CR 330;HILTI;HILTI;ref fab2007058;24,8;LA PLATEFORME DU BÂTIMENT SIEGE
67037;EMBOUT-TOURNEVIS S-B TX40 25/1(10);HILTI;HILTI;ref fab2039140;164;LA PLATEFORME DU BÂTIMENT SIEGE
71532;ECROU HEXAGONAL HILTI M8 ZINGUE;HILTI;HILTI;ref fab216465;6,76;LA PLATEFORME DU BÂTIMENT SIEGE
69387;VIS UNI TETE HEXAG HDS-HEX-SKT 8X60;HILTI;HILTI;ref fab2054144;34,2;LA PLATEFORME DU BÂTIMENT SIEGE
112208;Disque à déjointer 125/22 SPX (2);HILTI;HILTI;ref fab2194655;350;LA PLATEFORME DU BÂTIMENT SIEGE
112209;Disque à déjointer 125/22 SP (2);HILTI;HILTI;ref fab2194656;258;LA PLATEFORME DU BÂTIMENT SIEGE
112205;Viss.-perceuse s/fil SFD 2-A12 boî;HILTI;HILTI;ref fab2200056;174;LA PLATEFORME DU BÂTIMENT SIEGE
112203;Viss.-perceuse s/fil SF 2-A12 boî;HILTI;HILTI;ref fab2200125;180;LA PLATEFORME DU BÂTIMENT SIEGE
112207;Visseuse à choc s/fil SID 2-A12 boî;HILTI;HILTI;ref fab2200193;206;LA PLATEFORME DU BÂTIMENT SIEGE
112217;Kit CD 4 avec porte-cartouche 600 ml;HILTI;HILTI;ref fab3643866;427;LA PLATEFORME DU BÂTIMENT SIEGE
112218;Kit CD 4 avec porte-cartouche 310 ml;HILTI;HILTI;ref fab3643867;427;LA PLATEFORME DU BÂTIMENT SIEGE
110400;Lame scie sauteuse WD 75 4 HCS (25);HILTI;HILTI;ref fab2154908;96;LA PLATEFORME DU BÂTIMENT SIEGE
112202;Viss.-perc. à perc s/f SF 2H-A12 cof;HILTI;HILTI;ref fab2200031;233;LA PLATEFORME DU BÂTIMENT SIEGE
112220;Kit CD 4 p-c 310 ml + 1B22/2.6;HILTI;HILTI;ref fab3643870;973,99;LA PLATEFORME DU BÂTIMENT SIEGE
112221;Kit riveteuse RT 6 A + 2 B22/5.2 + Chargeur;HILTI;HILTI;ref fab3643871;1888;LA PLATEFORME DU BÂTIMENT SIEGE
112168;Adaptateur VC - conical for wood cutting;HILTI;HILTI;ref fab2214620;38,2;LA PLATEFORME DU BÂTIMENT SIEGE
112164;Flasque DGH 130;HILTI;HILTI;ref fab2203660;6;LA PLATEFORME DU BÂTIMENT SIEGE
112219;Kit CD 4 p-c 600 ml + 1B22/2.6;HILTI;HILTI;ref fab3643869;973,99;LA PLATEFORME DU BÂTIMENT SIEGE
112191;Outil de pose HKD-TE-CX M8 5/16 x30;HILTI;HILTI;ref fab2112619;71,1;LA PLATEFORME DU BÂTIMENT SIEGE
112181;Kit PS 300+C4/12+B12+Log. PC+Tablette;HILTI;HILTI;ref fab3631544;24437;LA PLATEFORME DU BÂTIMENT SIEGE
112182;Kit PS 300+C4/12+B12+Logiciel PC;HILTI;HILTI;ref fab3631543;15427;LA PLATEFORME DU BÂTIMENT SIEGE
112183;Kit SJD6 équipée + DRS + lames;HILTI;HILTI;ref fab3637449;1634,98;LA PLATEFORME DU BÂTIMENT SIEGE
68722;LUNETTES DE PROTECTION TEINTE HILTI;HILTI;HILTI;ref fab2065446;28,01;LA PLATEFORME DU BÂTIMENT SIEGE
67925;MECHE FORAGE HILT TE-C 12/160 LU100;HILTI;HILTI;ref fab2037029;20,8;LA PLATEFORME DU BÂTIMENT SIEGE
71521;VIS TETE RECT.ANGL.AB HHK 41 M10X40;HILTI;HILTI;ref fab312371;108;LA PLATEFORME DU BÂTIMENT SIEGE
66894;CHEVILLE HILTI HRD-C 8x140 (50);HILTI;HILTI;ref fab202345;129,5;LA PLATEFORME DU BÂTIMENT SIEGE
66893;CHEVILLE HILTI HRD-C 8x120 (50);HILTI;HILTI;ref fab202344;122,5;LA PLATEFORME DU BÂTIMENT SIEGE
66891;COLLIER HILTI X-EKS 16 MX (100);HILTI;HILTI;ref fab285719;39,9;LA PLATEFORME DU BÂTIMENT SIEGE
66889;Lame de scie sabre SPX 30 2 béton léger;HILTI;HILTI;ref fab285810;43,1;LA PLATEFORME DU BÂTIMENT SIEGE
70523;PORTE-EMBOUT HILTI S-BH M 50/2 DG;HILTI;HILTI;ref fab2039223;86,9;LA PLATEFORME DU BÂTIMENT SIEGE
71734;VIS ANCRAGE HILTI HUS-I 6X35 M8/M10;HILTI;HILTI;ref fab416740;91,1;LA PLATEFORME DU BÂTIMENT SIEGE
66907;KIT FOR METAUX HILTI HSS (25);HILTI;HILTI;ref fab304939;182;LA PLATEFORME DU BÂTIMENT SIEGE
67924;MECHE FORAGE HILT TE-C 10/310 LU250;HILTI;HILTI;ref fab2037024;21,5;LA PLATEFORME DU BÂTIMENT SIEGE
71523;COLLIER LOGEMENT MP-HI 16-20 M8/M1;HILTI;HILTI;ref fab386404;34,25;LA PLATEFORME DU BÂTIMENT SIEGE
67926;MECHE FORAGE HILT TE-C 12/210 LU150;HILTI;HILTI;ref fab2037030;20,2;LA PLATEFORME DU BÂTIMENT SIEGE
67927;MECHE FORAGE HILT TE-C 12/310 LU250;HILTI;HILTI;ref fab2037031;24,9;LA PLATEFORME DU BÂTIMENT SIEGE
67929;MECHE FORAGE HILT TE-C 14/310 LU250;HILTI;HILTI;ref fab2037038;26,6;LA PLATEFORME DU BÂTIMENT SIEGE
67930;MECHE FORAGE HILT TE-C 16/160 LU100;HILTI;HILTI;ref fab2037042;26,3;LA PLATEFORME DU BÂTIMENT SIEGE
67989;CLOU GAZ LISSE HILTI GX-WF 90X3,1;HILTI;HILTI;ref fab2083754;103,5;LA PLATEFORME DU BÂTIMENT SIEGE
67991;CLOU GAZ LISSE HILTI GX-WF 51X2,8;HILTI;HILTI;ref fab2083658;97,8;LA PLATEFORME DU BÂTIMENT SIEGE
115318;Kit PM30-MG M Batterie + Chargeur;HILTI;HILTI;ref fab3655515;1782,98;LA PLATEFORME DU BÂTIMENT SIEGE
114386;Mèche pour carrelage M14 6/35 SPX MP3;HILTI;HILTI;ref fab2232930;212,1;LA PLATEFORME DU BÂTIMENT SIEGE
114398;Mèche pour carrelage M14 35/40 SPX;HILTI;HILTI;ref fab2233870;115;LA PLATEFORME DU BÂTIMENT SIEGE
114421;Kit MEGAPACK 100 disques AC-D SP125X1,0;HILTI;HILTI;ref fab3649611;143;LA PLATEFORME DU BÂTIMENT SIEGE
114396;Mèche pour carrelage M14 25/40 SPX;HILTI;HILTI;ref fab2233868;112;LA PLATEFORME DU BÂTIMENT SIEGE
114397;Mèche pour carrelage M14 30/40 SPX;HILTI;HILTI;ref fab2233869;112;LA PLATEFORME DU BÂTIMENT SIEGE
117566;Stud anchor HST2 M10x110/30;HILTI;HILTI;ref fab2227088;130;LA PLATEFORME DU BÂTIMENT SIEGE
117567;Stud anchor HST2 M12x145/50;HILTI;HILTI;ref fab2227480;131,75;LA PLATEFORME DU BÂTIMENT SIEGE
117569;Stud anchor HST2 M10x100/20;HILTI;HILTI;ref fab2107846;148,5;LA PLATEFORME DU BÂTIMENT SIEGE
117588;Burin TE-YPX SM/FM/SPM 50 jeu;HILTI;HILTI;ref fab2242010;507,99;LA PLATEFORME DU BÂTIMENT SIEGE
117586;Burin TE-YPX SM/FM/SPM 36 jeu;HILTI;HILTI;ref fab2241999;393;LA PLATEFORME DU BÂTIMENT SIEGE
